z [m],S_e at t_1 - 0.2 ns [m^-3s^-1],div(Gamma_e) at t_1 - 0.2 ns [m^-3s^-1],S_e at t_1 - 0.1 ns [m^-3s^-1],div(Gamma_e) at t_1 - 0.1 ns [m^-3s^-1],S_e at t_1 [m^-3s^-1],div(Gamma_e) at t_1,S_e  at t_1 + 0.1 ns [m^-3s^-1],div(Gamma_e) at t_1 + 0.1 ns [m^-3s^-1],S_e  at t_1 + 0.2 ns [m^-3s^-1],div(Gamma_e) at t_1 + 0.2 ns [m^-3s^-1]
0.00146543824672699,1.11893867142499E27,9.72379755694419E26,3.92326563596725E28,3.60883884131908E28,3.77886116504669E29,3.61984223127365E29,1.08013963699341E30,1.05884146690369E30,1.32413244247437E30,1.26809275150299E30
0.00146552884578705,1.0674704099074E27,9.27793385926634E26,3.70789207518101E28,3.41102294623852E28,3.55806738138199E29,3.40865701436996E29,1.02041280269623E30,1.00033044815063E30,1.28058338165283E30,1.23397350311279E30
0.0014656195640564,1.01836677640677E27,8.85249639395624E26,3.50433625280857E28,3.22404652833939E28,3.35017442703247E29,3.20979237556458E29,9.63977098464966E29,9.45041179656982E29,1.23696160316467E30,1.19866979122162E30
0.00146571004390717,9.71519155427814E26,8.44655151013285E26,3.31194959580898E28,3.0473155900836E28,3.15442860126495E29,3.02253007888794E29,9.10651862621307E29,8.9279705286026E29,1.19357573986053E30,1.16260492801666E30
0.00146580052375793,9.26824111957103E26,8.05920630227774E26,3.13012078404427E28,2.88026928901672E28,2.97011971473694E29,2.84619271755219E29,8.60266327857971E29,8.43431055545807E29,1.15053975582123E30,1.12599647045136E30
0.00146589112281799,8.84182751178742E26,7.68960861023516E26,2.95826960355043E28,2.72237677127123E28,2.79657959938049E29,2.68014311790466E29,8.12659025192261E29,7.96785175800323E29,1.1079158782959E30,1.08900046348572E30
0.00146598172187805,8.43500893097371E26,7.33694760128856E26,2.79584918171167E28,2.57313642650843E28,2.63317972421646E29,2.52378106117249E29,7.67677426338196E29,7.52710223197937E29,1.06592488288879E30,1.05192196369171E30
0.00146606349945068,8.08545504696667E26,7.03391560819E26,2.65739783644676E28,2.44576912373304E28,2.49334782361984E29,2.38990619778633E29,7.28044986724853E29,7.13863074779511E29,1.02248811721802E30,1.00953459739685E30
0.00146614563465118,7.75036925915629E26,6.7433895310387E26,2.5257995352149E28,2.32470333576202E28,2.36094161868095E29,2.26313248276711E29,6.90453588962555E29,6.77015900611877E29,9.80727553367615E29,9.68750238418579E29
0.00146622741222382,7.42915377486497E26,6.46485306788236E26,2.40071509033442E28,2.20962800085545E28,2.23556637763977E29,2.14308366179466E29,6.5479975938797E29,6.42067313194275E29,9.40547227859497E29,9.2947793006897E29
0.00146630942821503,7.12123466655612E26,6.19781319983304E26,2.281822450459E28,2.10024677217007E28,2.11684867739677E29,2.0294027030468E29,6.20984971523285E29,6.08920753002167E29,9.01891767978668E29,8.9166659116745E29
0.00146639132499695,6.82606303598732E26,5.94179378822446E26,2.1688150241971E28,1.99627801775932E28,2.00443521142006E29,1.92175194621086E29,5.88914394378662E29,5.77483355998993E29,8.64711225032806E29,8.55270802974701E29
0.00146647334098816,6.54313829727471E26,5.69636817090213E26,2.06140149384737E28,1.89745370298624E28,1.8979911506176E29,1.81981131434441E29,5.58498322963715E29,5.4766720533371E29,8.28978002071381E29,8.20266783237457E29
0.00146655511856079,6.27196568530053E26,5.46111084986478E26,1.95930562913418E28,1.80351957678795E28,1.79719969630241E29,1.72327816486359E29,5.29651284217835E29,5.19388675689697E29,7.94625103473663E29,7.86591410636902E29
0.00146662938594818,6.03770604357123E26,5.25790150277317E26,1.87166016548872E28,1.72303635627031E28,1.7106357216835E29,1.64035513997078E29,5.04314005374908E29,4.94556158781052E29,7.60743260383606E29,7.53097712993622E29
0.00146670353412628,5.81218511797488E26,5.06224809214473E26,1.78793352097273E28,1.64614357054234E28,1.62824064493179E29,1.56142219901085E29,4.8018816113472E29,4.70910370349884E29,7.28287398815155E29,7.21011221408844E29
0.00146677768230438,5.59507869184017E26,4.87386947497726E26,1.70795060694218E28,1.57268103212118E28,1.54981404542923E29,1.48628726601601E29,4.57215994596481E29,4.48394536972046E29,6.97198629379272E29,6.90273940563202E29
0.00146685171127319,5.38607186172158E26,4.69249556772411E26,1.63154471665621E28,1.50249674916267E28,1.47516474127769E29,1.41476735472679E29,4.35342311859131E29,4.2695477604866E29,6.67420208454132E29,6.60830140113831E29
0.00146692597866058,5.18486369401217E26,4.5178658911027E26,1.55856357887387E28,1.4354519546032E28,1.40411078929901E29,1.34668901562691E29,4.14514601230621E29,4.06539648771286E29,6.38902246952057E29,6.32630586624146E29
0.00146700000762939,4.99116315040737E26,4.3497295700945E26,1.48884551599622E28,1.37139791622758E28,1.33647888898849E29,1.28188639879227E29,3.94682884216309E29,3.87100219726563E29,6.11600935459137E29,6.05632305145264E29
0.0014670741558075,4.80469025205821E26,4.18784591602162E26,1.42224477604032E28,1.3102013617754E28,1.27210438251495E29,1.22020184993744E29,3.75799566507339E29,3.68589878082275E29,5.8545184135437E29,5.7977157831192E29
0.00146714115142822,4.64286044007167E26,4.04733378672972E26,1.36476755142212E28,1.25741455703974E28,1.21659465134144E29,1.16700552403927E29,3.59333574771881E29,3.52452844381332E29,5.61329007148743E29,5.55902004241943E29
0.00146720814704895,4.48647508164868E26,3.91153211239725E26,1.30961211398244E28,1.20675396174192E28,1.16350680589676E29,1.1161282658577E29,3.43588948249817E29,3.370221555233E29,5.38196265697479E29,5.33011257648468E29
0.00146727526187897,4.33535082265735E26,3.78028344130144E26,1.25668458640575E28,1.15813380107284E28,1.11273527145386E29,1.06746882200241E29,3.28534036874771E29,3.22266906499863E29,5.16013026237488E29,5.1105922460556E29
0.00146734237670898,4.1893107118085E26,3.65343556040898E26,1.20589509606361E28,1.11147211864591E28,1.06417901813984E29,1.02093063294888E29,3.14138680696487E29,3.08157503604889E29,4.94740605354309E29,4.90007698535919E29
0.00146740937232971,4.04818478273228E26,3.53084062226117E26,1.15715730935335E28,1.06668975204229E28,1.01774133741856E29,9.76421162486076E28,3.0037397146225E29,2.94665724039078E29,4.74341750144958E29,4.69819873571396E29
0.00146747648715973,3.91180685255677E26,3.41235601808876E26,1.11038843169808E28,1.02371126413345E28,9.73329842090607E28,9.33852046728134E28,2.87212312221527E29,2.81764537096024E29,4.54780787229538E29,4.50460523366928E29
0.00146754360198975,3.78001830540597E26,3.2978446688503E26,1.06550883501768E28,9.82464011758566E27,9.30856168270111E28,8.93138572573662E28,2.74627238512039E29,2.69428074359894E29,4.36023354530335E29,4.31895732879639E29
0.00146760416030884,3.66516003850847E26,3.19803599268198E26,1.02668590843678E28,9.46746487170458E27,8.94081592559814E28,8.57885554432869E28,2.63661414384842E29,2.58678168058395E29,4.1933673620224E29,4.15370672941208E29
0.00146766483783722,3.55378782842308E26,3.10124596580863E26,9.89276822656393E27,9.12326946854591E27,8.58759582042694E28,8.24023857712746E28,2.53133445978165E29,2.48357132077217E29,4.03287708759308E29,3.99476826190949E29
0.00146772563457489,3.44579573720694E26,3.00738262012601E26,9.53229982405901E27,8.79158452153206E27,8.24832916259766E28,7.91498571634293E28,2.43025839328766E29,2.38447889685631E29,3.87851893901825E29,3.84190171957016E29
0.00146778619289398,3.34108131937683E26,2.91635835310444E26,9.18496120721102E27,8.47195275127888E27,7.92246386408806E28,7.60256946086884E28,2.33321785926819E29,2.28933975100517E29,3.73005926609039E29,3.6948749423027E29
0.00146784687042236,3.2395453308709E26,2.82808672636747E26,8.85027088224888E27,8.16393829882145E27,7.60947018861771E28,7.30248317122459E28,2.24005222320557E29,2.19799637794495E29,3.58727306127548E29,3.55346590280533E29
0.00146790754795074,3.14109114697203E26,2.7424847939983E26,8.52777156978846E27,7.86711741238832E27,7.30884075164795E28,7.01424106955528E28,2.15060621500015E29,2.11029723286629E29,3.44994366168976E29,3.41745972633362E29
0.00146796822547913,3.04562592646107E26,2.65947193838656E26,8.21701716631651E27,7.58108496665955E27,7.02008679509163E28,6.73737525939941E28,2.06473171710968E29,2.02609717845917E29,3.31786334514618E29,3.28665107488632E29
0.00146802306175232,2.96211364911869E26,2.58685293374583E26,7.94661231338978E27,7.33211729675531E27,6.769098341465E28,6.4967080950737E28,1.98976770043373E29,1.95258572697639E29,3.2010293006897E29,3.1709349155426E29
0.0014680780172348,2.88088864181191E26,2.5162153178826E26,7.68510065972805E27,7.09132198244333E27,6.52708262205124E28,6.26463666558266E28,1.91752538084984E29,1.88174158334732E29,3.08829843997955E29,3.05928230285645E29
0.00146813297271729,2.80188833130524E26,2.4475046666339E26,7.43219070136547E27,6.85843266546726E27,6.29371777176857E28,6.04085437953472E28,1.84790596365929E29,1.81346759200096E29,2.97953486442566E29,2.95155793428421E29
0.00146818780899048,2.72505159955472E26,2.38066917518154E26,7.18759931623936E27,6.63318810984492E27,6.06869570910931E28,5.82506507635117E28,1.78081408143044E29,1.74767091870308E29,2.87459850311279E29,2.84762412309647E29
0.00146824276447296,2.65031965682283E26,2.3156576207839E26,6.95105316117406E27,6.41533825546503E27,5.85171766579151E28,5.61698265373707E28,1.71615824103355E29,1.68426126241684E29,2.77335524559021E29,2.74734705686569E29
0.00146829760074615,2.57763458648697E26,2.25241979933344E26,6.72228820621967E27,6.2046404927969E27,5.64249604940414E28,5.41633293032646E28,1.65384963154793E29,1.62315234541893E29,2.6756751537323E29,2.65059858560562E29
0.00146835255622864,2.50694080023095E26,2.19090754399076E26,6.50104694068432E27,6.00085966289043E27,5.440753698349E28,5.22284992039204E28,1.59380316734314E29,1.56426057219505E29,2.58143275976181E29,2.55725473165512E29
0.00146840214729309,2.44489143369719E26,2.13691426324658E26,6.30780076608062E27,5.82283735275269E27,5.2647527307272E28,5.05404844880104E28,1.54126033186913E29,1.51272222399712E29,2.49800473451614E29,2.47460350394249E29
0.00146845185756683,2.38437627558596E26,2.08425059099682E26,6.12029619514942E27,5.65009377896786E27,5.09444437921047E28,4.89070229232311E28,1.49044945836067E29,1.46288186311722E29,2.41727188229561E29,2.39462241530418E29
0.00146850144863129,2.32535705436021E26,2.0328837854322E26,5.93836139887571E27,5.48247201368213E27,4.92964461445808E28,4.73263412714005E28,1.44131377339363E29,1.41468375921249E29,2.33914718031883E29,2.31722548604012E29
0.00146855115890503,2.26779709919356E26,1.98278197785839E26,5.76183246448636E27,5.31982211396098E27,4.77017499506474E28,4.57967445254326E28,1.39379799365997E29,1.3680736720562E29,2.26354613900185E29,2.24232897162437E29
0.00146860086917877,2.21166017581709E26,1.9339140271768E26,5.59054873883724E27,5.16199553385377E27,4.61586304008961E28,4.4316578656435E28,1.3478484749794E29,1.32299914956093E29,2.19038784503937E29,2.1698522567749E29
0.00146865046024323,2.1569112141151E26,1.88624966540374E26,5.42435329407454E27,5.00884931534529E27,4.46654222905636E28,4.28842455148697E28,1.30341395735741E29,1.27940982580185E29,2.11959272623062E29,2.09971711039543E29
0.00146870017051697,2.1035160170868E26,1.839759061113E26,5.26309618726373E27,4.86024469137192E27,4.32205088436604E28,4.14981953799725E28,1.26044422388077E29,1.23725652694702E29,2.05108508467674E29,2.03184813261032E29
0.00146874499320984,2.05650794669054E26,1.79881913936697E26,5.12174749746919E27,4.72997641190887E27,4.19556573033333E28,4.02848273515701E28,1.2227489054203E29,1.2002744525671E29,1.99052557349205E29,1.97186484932899E29
0.001468789935112,2.0105492149014E26,1.75878929439932E26,4.98419348150492E27,4.60319826379418E27,4.07278090715408E28,3.91069278120995E28,1.18618100881577E29,1.16439782083035E29,1.93175375461578E29,1.91365197300911E29
0.00146883487701416,1.96561624761671E26,1.71964973560534E26,4.85033122822642E27,4.47981664910913E27,3.95358912646771E28,3.79634611308575E28,1.15070670843124E29,1.12959355115891E29,1.87471657991409E29,1.85715705156326E29
0.00146887969970703,1.92168619832955E26,1.68138067238033E26,4.7200620174408E27,4.35974076390266E27,3.83788459002972E28,3.68534289300442E28,1.11629329621792E29,1.09582953155041E29,1.81936323642731E29,1.80232971906662E29
0.00146892464160919,1.87873709364794E26,1.64396231411956E26,4.59328992292285E27,4.24288213253021E27,3.72556559741497E28,3.57758440077305E28,1.08290895819664E29,1.06307476758957E29,1.76564410328865E29,1.74912050366402E29
0.00146896958351135,1.83674652362242E26,1.60737617989071E26,4.46992088109255E27,4.12915460765362E27,3.61653380095959E28,3.47297638654709E28,1.05052314698696E29,1.03129908442497E29,1.71351045370102E29,1.69748187065125E29
0.00146901452541351,1.79569353349507E26,1.57160378876142E26,4.34986362233758E27,4.01847390457988E27,3.51069159805775E28,3.37142683565617E28,1.01910583674908E29,1.00047320127487E29,1.66291579604149E29,1.64736747741699E29
0.00146905517578125,1.75945431692526E26,1.54002627823502E26,4.24430519342423E27,3.92115348950028E27,3.41775193810463E28,3.28222848474979E28,9.91476252675057E28,9.73362103104591E28,1.61821767687798E29,1.60309627652168E29
0.00146909582614899,1.72394575201906E26,1.50908294017427E26,4.14130743592978E27,3.82618838921189E27,3.32727245986462E28,3.1953901052475E28,9.64595600962639E28,9.46985483169556E28,1.5747207403183E29,1.56001478433609E29
0.00146913647651672,1.68915299582295E26,1.47876082337461E26,4.04080748558044E27,3.73352272436023E27,3.23918759822845E28,3.11084818094969E28,9.38443765044212E28,9.21323746442795E28,1.53239265084267E29,1.51809096336365E29
0.00146917712688446,1.65506164194085E26,1.44904741318896E26,3.94274480640888E27,3.64310014992952E27,3.1534343957901E28,3.02854292094707E28,9.13001000881195E28,8.96357372403145E28,1.4912024140358E29,1.47729352116585E29
0.0014692177772522,1.62165742949583E26,1.41993077704683E26,3.84706095792353E27,3.5548668820411E27,3.06995082646608E28,2.9484149068594E28,8.88247936964035E28,8.72067585587501E28,1.45111918449402E29,1.43759235739708E29
0.00146925842761993,1.58892667968757E26,1.39139869133942E26,3.75369819812477E27,3.46876960247755E27,2.98867709934711E28,2.87040639668703E28,8.64166021347046E28,8.48436057567597E28,1.41211315989494E29,1.39895811676979E29
0.00146929907798767,1.55685571371578E26,1.3634393690154E26,3.66259948350489E27,3.38475662283599E27,2.90955435484648E28,2.79446169734001E28,8.40737074613571E28,8.25444832444191E28,1.37415543198586E29,1.36136174201965E29
0.00146933579444885,1.52847729623318E26,1.3386998034548E26,3.58228199183941E27,3.31068621017039E27,2.83987950533628E28,2.72760726511478E28,8.20083394646645E28,8.05176198482513E28,1.34058803319931E29,1.32811486721039E29
0.00146937263011932,1.50061561726034E26,1.3144088734407E26,3.50372469983995E27,3.23823583312333E27,2.77187284082174E28,2.66235191375017E28,7.99937024712563E28,7.8540526330471E28,1.30784049630165E29,1.29567995667458E29
0.0014694094657898,1.47326121805236E26,1.2905582843814E26,3.42688919045031E27,3.16737056709826E27,2.70549431443214E28,2.5986572727561E28,7.8028567135334E28,7.66119807958603E28,1.27589285373688E29,1.2640368938446E29
0.00146944606304169,1.44640478538349E26,1.2671401782427E26,3.35173774510622E27,3.098055254668E27,2.64070499688387E28,2.53648646175861E28,7.61117041110992E28,7.47307911515236E28,1.24472558498383E29,1.23316667973995E29
0.00146948289871216,1.42003744258545E26,1.24414669699036E26,3.27823334373534E27,3.03025636821985E27,2.57746689021587E28,2.47580278664827E28,7.4241928756237E28,7.28957951068878E28,1.21431961655617E29,1.20305024087429E29
0.00146951973438263,1.3941501674708E26,1.22157012810931E26,3.20634013041854E27,2.96394084580243E27,2.51574292778969E28,2.41657067090273E28,7.24180862307549E28,7.11058527231216E28,1.18465632200241E29,1.17366924881935E29
0.00146955645084381,1.36873422889039E26,1.19940305012278E26,3.13602248206735E27,2.89907539263368E27,2.45549697428942E28,2.3587554693222E28,7.06390514969826E28,6.93598613142967E28,1.15571759641171E29,1.1450058221817E29
0.0014695897102356,1.34618952870369E26,1.17974312161095E26,3.07386531494558E27,2.84173781983554E27,2.40230225026608E28,2.30776183307171E28,6.90671652555466E28,6.78171291947365E28,1.13009005784988E29,1.11962214112282E29
0.00146962296962738,1.32401852170005E26,1.1604080646066E26,3.01293935626745E27,2.78553320094943E27,2.35026013106108E28,2.25787088274956E28,6.75302520394325E28,6.63087069988251E28,1.105030849576E29,1.09480112791061E29
0.00146965622901917,1.30221640574746E26,1.14139380457345E26,2.95322039164603E27,2.73044011555612E27,2.29934491217136E28,2.20905803143978E28,6.6027544438839E28,6.48338347673416E28,1.08052723109722E29,1.07053034007549E29
0.00146968948841095,1.28077284898609E26,1.12269088276662E26,2.89468420669436E27,2.67643597908318E27,2.24953256547451E28,2.16130055487156E28,6.45582675933838E28,6.33917674422264E28,1.05656683444977E29,1.04679763317108E29
0.00146972286701202,1.2596818851307E26,1.10429420601577E26,2.83730775117874E27,2.62349983677268E27,2.20079906284809E28,2.11457535624504E28,6.31216913461685E28,6.19817785918713E28,1.03313788771629E29,1.02359108626842E29
0.00146975612640381,1.23893798445351E26,1.08619875391014E26,2.78106820769608E27,2.57161003537476E27,2.15312112122774E28,2.06885989755392E28,6.17170780897141E28,6.0603141784668E28,1.01022846996784E29,1.00089885294437E29
0.0014697892665863,1.21853518066928E26,1.06839957879856E26,2.72594252601266E27,2.52074631862342E27,2.10647583007812E28,2.02413313090801E28,6.03437200188637E28,5.92551752924919E28,9.87826958298683E28,9.78709682822228E28
0.00146981942653656,1.20040611363947E26,1.05258302937727E26,2.67710769549012E27,2.47568660415709E27,2.06519644707441E28,1.98453031480312E28,5.9127751737833E28,5.80616667866707E28,9.67957600951195E28,9.59028527140617E28
0.00146984946727753,1.18254632980097E26,1.03700040199328E26,2.62914737686515E27,2.43143225088716E27,2.02472563832998E28,1.94570235908031E28,5.79362846910954E28,5.68921901285648E28,9.48487967252731E28,9.39743146300316E28
0.00146987962722778,1.16495197289623E26,1.02164827694651E26,2.58204573765397E27,2.38796835765243E27,1.98504794389009E28,1.90763380378485E28,5.67688271403313E28,5.57462647557259E28,9.29409861564636E28,9.20845568180084E28
0.00146990966796875,1.14761918666773E26,1.00652330729645E26,2.53578717820346E27,2.34528142027557E27,1.94614734500647E28,1.87031012028456E28,5.5624894797802E28,5.46234287321568E28,9.10715535283089E28,9.02327969670296E28
0.00146993982791901,1.13054382381961E26,9.916221461026E25,2.49035703018308E27,2.30335700325668E27,1.90800912678242E28,1.83371640741825E28,5.4504007101059E28,5.3523201495409E28,8.92397165298462E28,8.84182825684547E28
0.00146996986865997,1.11372231913265E26,9.76941373664886E25,2.44574062526226E27,2.26218183524907E27,1.87061801552773E28,1.79783869534731E28,5.34057132899761E28,5.24451360106468E28,8.74447375535965E28,8.66402462124824E28
0.00147000002861023,1.09715088910889E26,9.62477788561955E25,2.40192282944918E27,2.2217424120754E27,1.83395948261023E28,1.7626628279686E28,5.23295477032661E28,5.13887852430344E28,8.56858566403389E28,8.48979651927948E28
0.00147002863883972,1.08167892904021E26,9.48972519836389E25,2.36112414859235E27,2.1840906701982E27,1.79993733763695E28,1.72997172921896E28,5.13281933963299E28,5.0405852496624E28,8.4046833217144E28,8.32744017243385E28
0.00147005701065063,1.06642495666165E26,9.35656644287519E25,2.32101883739233E27,2.1470773499459E27,1.76654458045959E28,1.69788524508476E28,5.03460019826889E28,4.944172129035E28,8.24391692876816E28,8.16818848252296E28
0.00147008574008942,1.05138591607101E26,9.2252746981103E25,2.28159432299435E27,2.11069104261696E27,1.73377133905888E28,1.66639368981123E28,4.93826009333134E28,4.84960302710533E28,8.08622613549232E28,8.01198184490204E28
0.00147011435031891,1.03655867860653E26,9.09582377062179E25,2.24283896386623E27,2.07492127083242E27,1.70160569250584E28,1.6354862600565E28,4.84376363456249E28,4.75684255361557E28,7.93155133724213E28,7.85876363515854E28
0.00147014284133911,1.02194026112556E26,8.96818819455803E25,2.20474158413708E27,2.03975709155202E27,1.67003683745861E28,1.60515177994967E28,4.75107543170452E28,4.665856808424E28,7.77983590960503E28,7.70847424864769E28
0.00147017133235931,1.00752775324509E26,8.84234250406735E25,2.167291007936E27,2.00518895871937E27,1.6390535980463E28,1.57538000494242E28,4.66016121208668E28,4.57661040127277E28,7.63102099299431E28,7.56105929613113E28
0.0014702000617981,9.93318317341618E25,8.71826123329811E25,2.13047605939209E27,1.97120616212487E27,1.60864498466253E28,1.54616013169289E28,4.57098558545113E28,4.4890720397234E28,7.48505368828774E28,7.41646364331245E28
0.00147022867202759,9.79335527517833E25,8.59615029185079E25,2.09434819407761E27,1.93785654846579E27,1.57880801707506E28,1.51749392971396E28,4.48354259133339E28,4.40323166549206E28,7.34174847602844E28,7.27450326085091E28
0.0014702570438385,9.65549261309207E25,8.47574774525128E25,2.05883267335594E27,1.90507073421031E27,1.54952434822917E28,1.48935914039612E28,4.39777225255966E28,4.31903302669525E28,7.201187312603E28,7.13526010513306E28
0.00147028565406799,9.51956826611422E25,8.35703103803098E25,2.02391901984811E27,1.87283963896334E27,1.52078364044428E28,1.4617457985878E28,4.31364215910435E28,4.23644445836544E28,7.06331580877304E28,6.99868127703667E28
0.00147031438350677,9.38555531320162E25,8.23997615952976E25,1.98959722183645E27,1.84115360025316E27,1.4925760217011E28,1.43464431166649E28,4.231121763587E28,4.15543466806412E28,6.92808553576469E28,6.86471834778786E28
0.00147034287452698,9.25342828850262E25,8.12455909908749E25,1.95585680194199E27,1.81000318843871E27,1.46489143371582E28,1.40804518014193E28,4.15017977356911E28,4.07597422599793E28,6.79544359445572E28,6.73331841826439E28
0.00147037136554718,9.12315736059099E25,8.01075802883133E25,1.92268856335431E27,1.77937978878617E27,1.43772019073367E28,1.38193918392062E28,4.07078601419926E28,3.99803295731544E28,6.66534155607224E28,6.6044345498085E28
0.00147039997577667,8.99471924640238E25,7.89854966569692E25,1.89008249435574E27,1.74927432090044E27,1.41105288639665E28,1.35631710290909E28,3.99291142821312E28,3.92158217728138E28,6.5377302467823E28,6.4780168235302E28
0.00147042858600616,8.8683285866864E25,7.78812318458222E25,1.8580841133371E27,1.71972927637398E27,1.38489603996277E28,1.33118908852339E28,3.91655415296555E28,3.84662039577961E28,6.41246736049652E28,6.35392442345619E28
0.00147045707702637,8.743711077841E25,7.67923993407749E25,1.82662741281092E27,1.69068318791687E27,1.35922404006124E28,1.30652636289597E28,3.84165719151497E28,3.77309136092663E28,6.28960430622101E28,6.23220913112164E28
0.00147048568725586,8.62084416439757E25,7.57187735871412E25,1.79570284672081E27,1.66212732437998E27,1.33402785286307E28,1.28232054412365E28,3.76819223165512E28,3.70096787810326E28,6.16909600794315E28,6.11282512545586E28
0.00147051429748535,8.49970092531294E25,7.4660150858108E25,1.76530156750232E27,1.63405353669077E27,1.30929863080382E28,1.25856315717101E28,3.69613207876682E28,3.63022275269032E28,6.05089664459229E28,5.99572844803333E28
0.00147054290771484,8.38025807752274E25,7.36163201509044E25,1.73541461117566E27,1.60645402502269E27,1.2850278057158E28,1.23524582013488E28,3.62545028328896E28,3.56083028018475E28,5.93496151268482E28,5.88087439537048E28
0.00147057139873505,8.26249233796261E25,7.25870777387172E25,1.70603347942233E27,1.57932017464191E27,1.2612066231668E28,1.21236033737659E28,3.55611965060234E28,3.49276401102543E28,5.82124777138233E28,5.76822087168694E28
0.00147060000896454,8.14637896837667E25,7.15722053428181E25,1.67714944109321E27,1.55264476779848E27,1.23782707378268E28,1.18989879265428E28,3.48811484873295E28,3.42599861323833E28,5.70971295237541E28,5.65772503614426E28
0.00147062849998474,8.03211805759929E25,7.05734710209072E25,1.64880405645818E27,1.52646587230265E27,1.21490051969886E28,1.16787543520331E28,3.42144072055817E28,3.36053930222988E28,5.60025162994862E28,5.549281463027E28
0.00147065711021423,7.91945712990127E25,6.95886701578274E25,1.62093748804182E27,1.50072819087654E27,1.19239874184132E28,1.14625971764326E28,3.35604101419449E28,3.29633019864559E28,5.49288801848888E28,5.44291622936726E28
0.00147068572044373,7.80837654019706E25,6.86176063027233E25,1.59354158677161E27,1.47542438935488E27,1.17031345143914E28,1.12504390999675E28,3.29189114272594E28,3.23334783315659E28,5.38758300244808E28,5.33859021961689E28
0.00147071433067322,7.698850822635E25,6.76600684528239E25,1.56660855282098E27,1.4505471335724E27,1.14863719791174E28,1.10422074794769E28,3.22896763682365E28,3.17156910896301E28,5.28429672122002E28,5.23626394569874E28
0.00147074282169342,7.59086033212952E25,6.67158965370618E25,1.54013046994805E27,1.42608908936381E27,1.127362344414E28,1.08378296718001E28,3.16724665462971E28,3.11097055673599E28,5.18299080431461E28,5.1358986645937E28
0.00147077143192291,7.48438178561628E25,6.57848868286237E25,1.51409953832626E27,1.40204327180982E27,1.10648134723306E28,1.06372339650989E28,3.10670547187328E28,3.05152963846922E28,5.0836268812418E28,5.03745749592781E28
0.0014708000421524,7.37939626560546E25,6.48668574285693E25,1.48850854020566E27,1.37840281240642E27,1.08598722144961E28,1.04403495788574E28,3.04732136428356E28,2.99322474747896E28,4.98616807162762E28,4.94090244174004E28
0.00147082853317261,7.27607912267558E25,6.39633799437434E25,1.46339321509004E27,1.35520123876631E27,1.06589309871197E28,1.02473292499781E28,2.98910178244114E28,2.93606240302324E28,4.89053502678871E28,4.84615564346313E28
0.00147085702419281,7.17420698492788E25,6.30724753136747E25,1.43870140891522E27,1.33239000570029E27,1.04617075994611E28,1.00578777492046E28,2.93199457228184E28,2.87999156862497E28,4.7967366874218E28,4.75322604179382E28
0.00147088575363159,7.07375947968103E25,6.21939689153805E25,1.41442602034658E27,1.30996271036565E27,1.02681331336498E28,9.87192802131176E27,2.87597812712193E28,2.824991568923E28,4.70473691821098E28,4.66207824647427E28
0.00147091436386108,6.97471696184948E25,6.13277006777935E25,1.39055994804949E27,1.28791271708906E27,1.00781377404928E28,9.68941580504179E27,2.82103195786476E28,2.77104191482067E28,4.61450181901455E28,4.57267835736275E28
0.00147094285488129,6.87705978634767E25,6.04734814260155E25,1.36709643993527E27,1.26623373944312E27,9.89165902137756E27,9.5102759078145E27,2.76713520288467E28,2.71812248975039E28,4.52599748969078E28,4.48499247431755E28
0.00147097134590149,6.78076758049428E25,5.96311510889791E25,1.34402874391526E27,1.24491949100047E27,9.70862898975611E27,9.33444872498512E27,2.71426849067211E28,2.66621354967356E28,4.43919077515602E28,4.39898855984211E28
0.00147100007534027,6.68582288199104E25,5.88005495956168E25,1.32134987507015E27,1.22396391816437E27,9.52898617833853E27,9.16187092661858E27,2.66241170465946E28,2.61529609560967E28,4.35404889285564E28,4.31463345885277E28
0.00147102856636047,6.5923850343097E25,5.79830884817056E25,1.29909231327474E27,1.2033972889185E27,9.35286842286587E27,8.99269431829453E27,2.61157397180796E28,2.56537888199091E28,4.27051372826099E28,4.23186980187893E28
0.00147105705738068,6.50025103823282E25,5.71769814996514E25,1.27720949240029E27,1.18317594751716E27,9.18000470846891E27,8.82664043456316E27,2.56170686334372E28,2.51641441136599E28,4.18858118355274E28,4.1506938636303E28
0.00147108566761017,6.40940415905789E25,5.63820758543443E25,1.25569489318877E27,1.16329442244023E27,9.01033543050289E27,8.66365246474743E27,2.51279212534428E28,2.46838442981243E28,4.10822108387947E28,4.07107472419739E28
0.00147111439704895,6.31982475169934E25,5.55982151126955E25,1.23454269487411E27,1.1437467765063E27,8.8438019156456E27,8.50367359817028E27,2.46481131762266E28,2.42127124220133E28,4.0294025093317E28,3.99298258125782E28
0.00147114288806915,6.23149608145468E25,5.48252392036375E25,1.21374649461359E27,1.12452753819525E27,8.68034549057484E27,8.34664888679981E27,2.41774674504995E28,2.37505696713924E28,3.95209603011608E28,3.91638912260532E28
0.00147117137908936,6.14440068602562E25,5.40630062459968E25,1.19330047164112E27,1.1056310031563E27,8.51990841329098E27,8.19252245128155E27,2.37158052623272E28,2.32972521334887E28,3.87627258896828E28,3.84126454591751E28
0.00147119998931885,6.05852183070965E25,5.33113670826424E25,1.1731986887753E27,1.0870520491153E27,8.36243759840727E27,8.04124213755131E27,2.3262957111001E28,2.28525809943676E28,3.80190387368202E28,3.76758091151714E28
